"OwnerAge","Gender","Area","RiskClass","VehAge","BonusClass","ClaimMade"
39,"Male","Zone 4","EV ratio 16-19",17,"BM7","1"
29,"Female","Zone 1","EV ratio 9-12",1,"BM3","1"
34,"Male","Zone 1","EV ratio 9-12",4,"BM1","1"
34,"Male","Zone 3","EV ratio 16-19",1,"BM7","1"
29,"Male","Zone 1","EV ratio 9-12",2,"BM1","1"
35,"Male","Zone 4","EV ratio 20-24",8,"BM7","1"
22,"Male","Zone 1","EV ratio 20-24",13,"BM5","1"
29,"Male","Zone 3","EV ratio 20-24",1,"BM7","1"
26,"Male","Zone 4","EV ratio 20-24",5,"BM7","1"
22,"Female","Zone 2","EV ratio 9-12",3,"BM5","1"
24,"Male","Zone 1","EV ratio 9-12",3,"BM2","1"
47,"Male","Zone 4","EV ratio 16-19",1,"BM5","1"
33,"Male","Zone 1","EV ratio 16-19",2,"BM7","1"
28,"Male","Zone 3","EV ratio 6-8",14,"BM1","1"
23,"Male","Zone 5","EV ratio 9-12",7,"BM2","1"
24,"Male","Zone 2","EV ratio 20-24",8,"BM7","1"
21,"Male","Zone 4","EV ratio 13-15",0,"BM4","1"
28,"Male","Zone 4","EV ratio 13-15",0,"BM6","1"
27,"Male","Zone 1","EV ratio 20-24",4,"BM2","1"
45,"Male","Zone 3","EV ratio 16-19",19,"BM7","1"
41,"Male","Zone 1","EV ratio 9-12",2,"BM1","1"
25,"Male","Zone 1","EV ratio 9-12",2,"BM7","1"
45,"Male","Zone 4","EV ratio 20-24",2,"BM7","1"
53,"Male","Zone 4","EV ratio 6-8",17,"BM3","1"
44,"Male","Zone 2","EV ratio 9-12",3,"BM4","1"
50,"Male","Zone 2","EV ratio 13-15",12,"BM1","1"
24,"Male","Zone 3","EV ratio 9-12",2,"BM1","1"
47,"Male","Zone 4","EV ratio 16-19",4,"BM7","1"
48,"Male","Zone 1","EV ratio 13-15",5,"BM7","1"
26,"Male","Zone 1","EV ratio 16-19",2,"BM4","1"
47,"Male","Zone 2","EV ratio 13-15",18,"BM7","1"
51,"Male","Zone 3","EV ratio 16-19",4,"BM7","1"
42,"Male","Zone 4","EV ratio 16-19",1,"BM7","1"
29,"Male","Zone 4","EV ratio 20-24",5,"BM7","1"
24,"Male","Zone 4","EV ratio 16-19",2,"BM7","1"
18,"Male","Zone 4","EV ratio 9-12",5,"BM3","1"
44,"Male","Zone 4","EV ratio 6-8",20,"BM7","1"
47,"Female","Zone 4","EV ratio 20-24",14,"BM7","1"
48,"Female","Zone 4","EV ratio 20-24",11,"BM7","1"
53,"Male","Zone 3","EV ratio 13-15",0,"BM5","1"
26,"Female","Zone 1","EV ratio 9-12",3,"BM5","1"
21,"Male","Zone 4","EV ratio 16-19",11,"BM2","1"
25,"Male","Zone 1","EV ratio 9-12",2,"BM7","1"
24,"Male","Zone 2","EV ratio 20-24",8,"BM7","1"
19,"Male","Zone 6","EV ratio 9-12",2,"BM1","1"
49,"Male","Zone 4","EV ratio 13-15",18,"BM2","1"
27,"Male","Zone 1","EV ratio 20-24",13,"BM7","1"
49,"Male","Zone 3","EV ratio 20-24",10,"BM5","1"
53,"Male","Zone 4","EV ratio <5",5,"BM7","1"
48,"Male","Zone 6","EV ratio 13-15",3,"BM7","1"
27,"Male","Zone 1","EV ratio 20-24",12,"BM4","1"
68,"Male","Zone 1","EV ratio 9-12",0,"BM6","1"
50,"Male","Zone 4","EV ratio 20-24",10,"BM7","1"
28,"Male","Zone 2","EV ratio <5",2,"BM7","1"
27,"Male","Zone 1","EV ratio 20-24",4,"BM2","1"
45,"Male","Zone 2","EV ratio 20-24",11,"BM2","1"
53,"Male","Zone 4","EV ratio <5",5,"BM7","1"
46,"Male","Zone 3","EV ratio 20-24",5,"BM7","1"
25,"Male","Zone 2","EV ratio 20-24",9,"BM7","1"
47,"Male","Zone 7","EV ratio 9-12",2,"BM7","1"
48,"Female","Zone 4","EV ratio 20-24",11,"BM7","1"
39,"Male","Zone 3","EV ratio 16-19",9,"BM7","1"
30,"Male","Zone 6","EV ratio 16-19",19,"BM1","1"
58,"Male","Zone 3","EV ratio 9-12",2,"BM6","1"
34,"Male","Zone 1","EV ratio 16-19",11,"BM1","1"
22,"Male","Zone 3","EV ratio 20-24",7,"BM4","1"
42,"Male","Zone 2","EV ratio 6-8",0,"BM7","1"
24,"Male","Zone 3","EV ratio 16-19",14,"BM5","1"
24,"Male","Zone 4","EV ratio 16-19",10,"BM2","1"
36,"Male","Zone 1","EV ratio <5",2,"BM4","1"
18,"Male","Zone 4","EV ratio 9-12",4,"BM1","1"
27,"Female","Zone 1","EV ratio 9-12",6,"BM7","1"
33,"Male","Zone 1","EV ratio 20-24",8,"BM7","1"
43,"Male","Zone 4","EV ratio 6-8",17,"BM7","1"
48,"Female","Zone 4","EV ratio 9-12",16,"BM7","1"
28,"Male","Zone 3","EV ratio 6-8",14,"BM1","1"
54,"Male","Zone 1","EV ratio 20-24",7,"BM7","1"
38,"Male","Zone 1","EV ratio 9-12",2,"BM4","1"
47,"Male","Zone 4","EV ratio 9-12",13,"BM7","1"
24,"Male","Zone 4","EV ratio 16-19",10,"BM2","1"
18,"Male","Zone 4","EV ratio <5",12,"BM2","1"
31,"Male","Zone 1","EV ratio 20-24",11,"BM1","1"
37,"Male","Zone 4","EV ratio 16-19",14,"BM7","1"
41,"Male","Zone 4","EV ratio <5",10,"BM7","1"
23,"Male","Zone 4","EV ratio 20-24",4,"BM4","1"
33,"Male","Zone 2","EV ratio 16-19",26,"BM7","1"
32,"Female","Zone 1","EV ratio 16-19",15,"BM1","1"
31,"Male","Zone 2","EV ratio 6-8",29,"BM1","1"
28,"Male","Zone 2","EV ratio <5",2,"BM7","1"
28,"Male","Zone 4","EV ratio 20-24",12,"BM6","1"
44,"Female","Zone 4","EV ratio 16-19",12,"BM1","1"
25,"Male","Zone 2","EV ratio 9-12",5,"BM7","1"
52,"Male","Zone 1","EV ratio 9-12",16,"BM1","1"
22,"Male","Zone 1","EV ratio 9-12",1,"BM3","1"
23,"Male","Zone 1","EV ratio 13-15",2,"BM1","1"
57,"Male","Zone 4","EV ratio 9-12",15,"BM7","1"
29,"Male","Zone 4","EV ratio 16-19",1,"BM7","1"
37,"Male","Zone 4","EV ratio 13-15",15,"BM7","1"
18,"Male","Zone 4","EV ratio 9-12",4,"BM1","1"
50,"Male","Zone 1","EV ratio 20-24",11,"BM1","1"
24,"Male","Zone 4","EV ratio 13-15",6,"BM4","1"
47,"Male","Zone 1","EV ratio 9-12",15,"BM5","1"
53,"Male","Zone 3","EV ratio 20-24",7,"BM4","1"
27,"Male","Zone 2","EV ratio 9-12",7,"BM1","1"
33,"Male","Zone 1","EV ratio 16-19",15,"BM5","1"
45,"Male","Zone 2","EV ratio 20-24",11,"BM2","1"
29,"Male","Zone 4","EV ratio 20-24",4,"BM7","1"
21,"Male","Zone 1","EV ratio <5",18,"BM2","1"
22,"Male","Zone 1","EV ratio 9-12",1,"BM7","1"
37,"Male","Zone 4","EV ratio <5",18,"BM7","1"
20,"Male","Zone 2","EV ratio 20-24",4,"BM4","1"
45,"Male","Zone 4","EV ratio 20-24",13,"BM7","1"
30,"Female","Zone 3","EV ratio 20-24",8,"BM7","1"
22,"Male","Zone 3","EV ratio 20-24",7,"BM4","1"
27,"Male","Zone 3","EV ratio 16-19",6,"BM7","1"
53,"Male","Zone 4","EV ratio <5",5,"BM7","1"
47,"Male","Zone 3","EV ratio 20-24",13,"BM7","1"
25,"Male","Zone 6","EV ratio 9-12",16,"BM2","1"
36,"Female","Zone 1","EV ratio 9-12",1,"BM1","1"
45,"Male","Zone 2","EV ratio 16-19",12,"BM1","1"
27,"Male","Zone 3","EV ratio 20-24",4,"BM6","1"
39,"Male","Zone 1","EV ratio 16-19",15,"BM7","1"
27,"Male","Zone 3","EV ratio 20-24",4,"BM6","1"
49,"Male","Zone 4","EV ratio 9-12",1,"BM7","1"
46,"Male","Zone 2","EV ratio 9-12",4,"BM1","1"
22,"Male","Zone 1","EV ratio 20-24",4,"BM7","1"
24,"Male","Zone 1","EV ratio 9-12",14,"BM1","1"
40,"Male","Zone 2","EV ratio 9-12",2,"BM7","1"
48,"Female","Zone 4","EV ratio 9-12",16,"BM7","1"
25,"Male","Zone 2","EV ratio 16-19",17,"BM2","1"
42,"Male","Zone 2","EV ratio 6-8",0,"BM7","1"
51,"Male","Zone 2","EV ratio 16-19",6,"BM3","1"
28,"Female","Zone 4","EV ratio 13-15",1,"BM3","1"
59,"Male","Zone 2","EV ratio 20-24",6,"BM7","1"
23,"Male","Zone 4","EV ratio 13-15",1,"BM4","1"
39,"Male","Zone 3","EV ratio 16-19",9,"BM7","1"
24,"Male","Zone 1","EV ratio 9-12",1,"BM2","1"
23,"Male","Zone 1","EV ratio 13-15",2,"BM1","1"
25,"Male","Zone 4","EV ratio 16-19",3,"BM6","1"
50,"Male","Zone 2","EV ratio 13-15",12,"BM1","1"
18,"Male","Zone 4","EV ratio <5",9,"BM1","1"
25,"Male","Zone 3","EV ratio 20-24",4,"BM1","1"
22,"Male","Zone 4","EV ratio 6-8",6,"BM1","1"
55,"Male","Zone 3","EV ratio 9-12",1,"BM1","1"
29,"Male","Zone 4","EV ratio 6-8",1,"BM7","1"
42,"Male","Zone 4","EV ratio 20-24",10,"BM2","1"
27,"Male","Zone 4","EV ratio 20-24",7,"BM5","1"
53,"Male","Zone 2","EV ratio 9-12",2,"BM1","1"
37,"Male","Zone 4","EV ratio <5",18,"BM7","1"
26,"Male","Zone 1","EV ratio 16-19",2,"BM4","1"
27,"Male","Zone 3","EV ratio 20-24",10,"BM7","1"
27,"Male","Zone 4","EV ratio 13-15",15,"BM2","1"
51,"Male","Zone 3","EV ratio 13-15",6,"BM7","1"
25,"Male","Zone 2","EV ratio 9-12",5,"BM7","1"
67,"Male","Zone 3","EV ratio 6-8",18,"BM6","1"
23,"Male","Zone 1","EV ratio 20-24",7,"BM3","1"
23,"Male","Zone 2","EV ratio 16-19",5,"BM1","1"
50,"Male","Zone 1","EV ratio 20-24",11,"BM1","1"
24,"Male","Zone 4","EV ratio 16-19",10,"BM2","1"
34,"Male","Zone 3","EV ratio 16-19",1,"BM7","1"
45,"Male","Zone 2","EV ratio 20-24",11,"BM2","1"
25,"Male","Zone 1","EV ratio 9-12",2,"BM7","1"
49,"Female","Zone 4","EV ratio 20-24",9,"BM1","1"
28,"Male","Zone 1","EV ratio 20-24",13,"BM4","1"
30,"Male","Zone 1","EV ratio 9-12",3,"BM2","1"
51,"Male","Zone 1","EV ratio 9-12",0,"BM1","1"
30,"Male","Zone 2","EV ratio 6-8",1,"BM1","1"
26,"Male","Zone 4","EV ratio 9-12",2,"BM4","1"
41,"Male","Zone 1","EV ratio <5",4,"BM1","1"
26,"Male","Zone 6","EV ratio 20-24",6,"BM7","1"
51,"Male","Zone 2","EV ratio 16-19",12,"BM7","1"
24,"Female","Zone 2","EV ratio 16-19",6,"BM7","1"
58,"Female","Zone 4","EV ratio 20-24",10,"BM7","1"
28,"Female","Zone 4","EV ratio 13-15",1,"BM3","1"
50,"Male","Zone 2","EV ratio 13-15",12,"BM1","1"
51,"Male","Zone 2","EV ratio 20-24",14,"BM4","1"
24,"Male","Zone 2","EV ratio 20-24",11,"BM6","1"
53,"Male","Zone 4","EV ratio <5",5,"BM7","1"
46,"Female","Zone 4","EV ratio 9-12",15,"BM3","1"
43,"Female","Zone 2","EV ratio 9-12",13,"BM1","1"
28,"Male","Zone 5","EV ratio 16-19",18,"BM1","1"
26,"Male","Zone 3","EV ratio 13-15",2,"BM4","1"
51,"Male","Zone 3","EV ratio 16-19",12,"BM1","1"
29,"Male","Zone 4","EV ratio 20-24",5,"BM3","1"
48,"Male","Zone 2","EV ratio 16-19",6,"BM7","1"
29,"Male","Zone 1","EV ratio 16-19",10,"BM7","1"
29,"Male","Zone 1","EV ratio 6-8",0,"BM1","1"
54,"Male","Zone 4","EV ratio 20-24",0,"BM7","1"
51,"Male","Zone 2","EV ratio 16-19",6,"BM3","1"
27,"Female","Zone 1","EV ratio 16-19",13,"BM6","1"
20,"Male","Zone 4","EV ratio 16-19",6,"BM5","1"
28,"Male","Zone 4","EV ratio 20-24",0,"BM4","1"
56,"Male","Zone 5","EV ratio 6-8",7,"BM7","1"
36,"Male","Zone 1","EV ratio <5",2,"BM4","1"
24,"Male","Zone 1","EV ratio <5",2,"BM2","1"
60,"Male","Zone 4","EV ratio 20-24",11,"BM7","1"
60,"Male","Zone 2","EV ratio 20-24",1,"BM7","1"
26,"Male","Zone 4","EV ratio 16-19",0,"BM5","1"
29,"Male","Zone 3","EV ratio 20-24",1,"BM7","1"
50,"Male","Zone 1","EV ratio 20-24",11,"BM1","1"
58,"Female","Zone 4","EV ratio 20-24",10,"BM7","1"
28,"Male","Zone 3","EV ratio 6-8",14,"BM1","1"
44,"Male","Zone 2","EV ratio 9-12",3,"BM4","1"
44,"Male","Zone 2","EV ratio 9-12",3,"BM4","1"
22,"Male","Zone 2","EV ratio 13-15",5,"BM6","1"
25,"Male","Zone 4","EV ratio <5",0,"BM7","1"
52,"Female","Zone 3","EV ratio 6-8",11,"BM7","1"
29,"Male","Zone 2","EV ratio <5",10,"BM2","1"
42,"Male","Zone 2","EV ratio 20-24",1,"BM7","1"
47,"Male","Zone 4","EV ratio 16-19",1,"BM5","1"
22,"Male","Zone 2","EV ratio 13-15",5,"BM6","1"
31,"Male","Zone 4","EV ratio 6-8",9,"BM4","1"
28,"Male","Zone 1","EV ratio 9-12",6,"BM4","1"
23,"Female","Zone 1","EV ratio 9-12",10,"BM1","1"
29,"Male","Zone 1","EV ratio 9-12",0,"BM2","1"
23,"Male","Zone 3","EV ratio 16-19",5,"BM5","1"
52,"Male","Zone 4","EV ratio 16-19",17,"BM7","1"
20,"Male","Zone 3","EV ratio 20-24",15,"BM2","1"
28,"Male","Zone 2","EV ratio 20-24",7,"BM6","1"
25,"Male","Zone 3","EV ratio 13-15",10,"BM6","1"
22,"Male","Zone 3","EV ratio 13-15",5,"BM4","1"
42,"Male","Zone 2","EV ratio 9-12",2,"BM7","1"
33,"Male","Zone 2","EV ratio 9-12",17,"BM4","1"
24,"Male","Zone 2","EV ratio 13-15",1,"BM3","1"
25,"Male","Zone 4","EV ratio >25",6,"BM7","1"
25,"Male","Zone 3","EV ratio 16-19",15,"BM2","1"
50,"Male","Zone 2","EV ratio 16-19",8,"BM5","1"
18,"Male","Zone 4","EV ratio <5",12,"BM2","1"
32,"Male","Zone 1","EV ratio 9-12",14,"BM1","1"
26,"Male","Zone 6","EV ratio 13-15",4,"BM1","1"
59,"Male","Zone 2","EV ratio 20-24",6,"BM7","1"
30,"Male","Zone 2","EV ratio 20-24",10,"BM7","1"
23,"Male","Zone 4","EV ratio 9-12",0,"BM7","1"
24,"Male","Zone 1","EV ratio 9-12",1,"BM2","1"
50,"Male","Zone 4","EV ratio 20-24",10,"BM7","1"
50,"Male","Zone 4","EV ratio 20-24",10,"BM7","1"
32,"Male","Zone 1","EV ratio 9-12",5,"BM5","1"
48,"Male","Zone 6","EV ratio 13-15",3,"BM7","1"
25,"Male","Zone 4","EV ratio 20-24",4,"BM5","1"
22,"Male","Zone 3","EV ratio 16-19",5,"BM4","1"
23,"Male","Zone 2","EV ratio 20-24",11,"BM5","1"
29,"Male","Zone 1","EV ratio 16-19",10,"BM7","1"
25,"Male","Zone 4","EV ratio <5",0,"BM7","1"
28,"Male","Zone 4","EV ratio 20-24",13,"BM6","1"
29,"Female","Zone 1","EV ratio 9-12",1,"BM3","1"
60,"Male","Zone 2","EV ratio 20-24",1,"BM7","1"
25,"Male","Zone 2","EV ratio 20-24",9,"BM7","1"
42,"Male","Zone 2","EV ratio 6-8",0,"BM7","1"
60,"Male","Zone 1","EV ratio 6-8",3,"BM6","1"
56,"Male","Zone 5","EV ratio 6-8",7,"BM7","1"
34,"Male","Zone 2","EV ratio 20-24",2,"BM7","1"
26,"Male","Zone 6","EV ratio 20-24",9,"BM5","1"
51,"Male","Zone 3","EV ratio 16-19",4,"BM7","1"
42,"Male","Zone 6","EV ratio 13-15",12,"BM5","1"
23,"Male","Zone 3","EV ratio 20-24",8,"BM1","1"
40,"Male","Zone 2","EV ratio 16-19",1,"BM7","1"
60,"Male","Zone 2","EV ratio <5",12,"BM7","1"
23,"Male","Zone 5","EV ratio 9-12",7,"BM2","1"
18,"Male","Zone 1","EV ratio 13-15",3,"BM1","1"
24,"Male","Zone 4","EV ratio 16-19",2,"BM7","1"
24,"Male","Zone 6","EV ratio 6-8",0,"BM7","1"
45,"Male","Zone 3","EV ratio 16-19",19,"BM7","1"
23,"Male","Zone 4","EV ratio 13-15",1,"BM4","1"
51,"Male","Zone 4","EV ratio 16-19",16,"BM7","1"
29,"Male","Zone 1","EV ratio 16-19",10,"BM7","1"
68,"Male","Zone 1","EV ratio <5",0,"BM7","1"
42,"Male","Zone 3","EV ratio 6-8",16,"BM7","1"
23,"Male","Zone 1","EV ratio 13-15",7,"BM7","1"
32,"Male","Zone 1","EV ratio 9-12",14,"BM1","1"
28,"Male","Zone 2","EV ratio 20-24",9,"BM5","1"
50,"Male","Zone 4","EV ratio 13-15",16,"BM5","1"
34,"Male","Zone 3","EV ratio 16-19",1,"BM7","1"
47,"Male","Zone 1","EV ratio 9-12",0,"BM7","1"
31,"Male","Zone 2","EV ratio 20-24",14,"BM3","1"
23,"Male","Zone 3","EV ratio 20-24",7,"BM2","1"
25,"Male","Zone 2","EV ratio 16-19",17,"BM2","1"
44,"Male","Zone 2","EV ratio 6-8",30,"BM3","1"
68,"Male","Zone 1","EV ratio <5",0,"BM7","1"
30,"Male","Zone 4","EV ratio 13-15",21,"BM2","1"
43,"Male","Zone 4","EV ratio 16-19",6,"BM7","1"
54,"Male","Zone 2","EV ratio 16-19",2,"BM7","1"
24,"Male","Zone 1","EV ratio 16-19",13,"BM6","1"
49,"Male","Zone 1","EV ratio 16-19",10,"BM4","1"
18,"Male","Zone 4","EV ratio 9-12",5,"BM3","1"
53,"Male","Zone 3","EV ratio 20-24",7,"BM4","1"
34,"Male","Zone 1","EV ratio 9-12",4,"BM1","1"
33,"Male","Zone 1","EV ratio 20-24",8,"BM7","1"
60,"Male","Zone 6","EV ratio 20-24",15,"BM7","1"
29,"Male","Zone 4","EV ratio 20-24",5,"BM3","1"
23,"Male","Zone 2","EV ratio 20-24",11,"BM5","1"
41,"Male","Zone 4","EV ratio 20-24",9,"BM7","1"
27,"Male","Zone 1","EV ratio 13-15",4,"BM7","1"
35,"Male","Zone 6","EV ratio 20-24",13,"BM7","1"
26,"Male","Zone 3","EV ratio 13-15",2,"BM1","1"
54,"Male","Zone 1","EV ratio 20-24",7,"BM7","1"
46,"Male","Zone 3","EV ratio 20-24",5,"BM7","1"
44,"Male","Zone 4","EV ratio 13-15",16,"BM7","1"
54,"Male","Zone 2","EV ratio 16-19",2,"BM7","1"
29,"Male","Zone 1","EV ratio 9-12",14,"BM1","1"
39,"Male","Zone 3","EV ratio 16-19",9,"BM7","1"
29,"Male","Zone 4","EV ratio 20-24",5,"BM7","1"
31,"Male","Zone 6","EV ratio 20-24",16,"BM7","1"
25,"Female","Zone 4","EV ratio 9-12",14,"BM2","1"
52,"Male","Zone 3","EV ratio 20-24",10,"BM7","1"
24,"Male","Zone 2","EV ratio 20-24",7,"BM7","1"
57,"Male","Zone 3","EV ratio 16-19",12,"BM1","1"
22,"Male","Zone 3","EV ratio 20-24",7,"BM4","1"
56,"Male","Zone 1","EV ratio 9-12",2,"BM7","1"
30,"Male","Zone 1","EV ratio 13-15",3,"BM7","1"
24,"Male","Zone 4","EV ratio 13-15",6,"BM4","1"
27,"Female","Zone 1","EV ratio 16-19",13,"BM6","1"
53,"Male","Zone 2","EV ratio 9-12",2,"BM1","1"
63,"Male","Zone 2","EV ratio 20-24",1,"BM7","1"
39,"Male","Zone 2","EV ratio 16-19",0,"BM7","1"
25,"Male","Zone 6","EV ratio 9-12",16,"BM2","1"
56,"Male","Zone 1","EV ratio 9-12",1,"BM2","1"
30,"Male","Zone 1","EV ratio 20-24",17,"BM7","1"
42,"Male","Zone 1","EV ratio 9-12",2,"BM7","1"
27,"Male","Zone 4","EV ratio 20-24",15,"BM7","1"
24,"Male","Zone 3","EV ratio 16-19",10,"BM1","1"
24,"Male","Zone 3","EV ratio 16-19",3,"BM4","1"
23,"Male","Zone 1","EV ratio 16-19",7,"BM3","1"
50,"Male","Zone 2","EV ratio 13-15",12,"BM1","1"
68,"Male","Zone 4","EV ratio 6-8",11,"BM7","1"
18,"Male","Zone 4","EV ratio <5",12,"BM2","1"
30,"Male","Zone 5","EV ratio 16-19",10,"BM5","1"
31,"Male","Zone 2","EV ratio 6-8",29,"BM1","1"
28,"Male","Zone 2","EV ratio 20-24",7,"BM6","1"
28,"Female","Zone 4","EV ratio 13-15",1,"BM3","1"
53,"Male","Zone 2","EV ratio 9-12",2,"BM1","1"
29,"Male","Zone 2","EV ratio 20-24",9,"BM7","1"
23,"Male","Zone 1","EV ratio 13-15",2,"BM1","1"
57,"Male","Zone 3","EV ratio 13-15",3,"BM3","1"
32,"Male","Zone 1","EV ratio 9-12",14,"BM1","1"
47,"Male","Zone 4","EV ratio 20-24",7,"BM7","1"
28,"Male","Zone 4","EV ratio 20-24",0,"BM4","1"
26,"Male","Zone 2","EV ratio <5",1,"BM4","1"
28,"Male","Zone 3","EV ratio 6-8",14,"BM1","1"
43,"Male","Zone 2","EV ratio 20-24",1,"BM7","1"
23,"Male","Zone 4","EV ratio 20-24",4,"BM4","1"
42,"Male","Zone 1","EV ratio 6-8",7,"BM7","1"
42,"Male","Zone 4","EV ratio 16-19",16,"BM7","1"
23,"Male","Zone 1","EV ratio 13-15",2,"BM1","1"
30,"Male","Zone 1","EV ratio 9-12",16,"BM3","1"
45,"Male","Zone 1","EV ratio <5",30,"BM6","1"
22,"Male","Zone 3","EV ratio 9-12",12,"BM3","1"
45,"Male","Zone 3","EV ratio 20-24",8,"BM7","1"
24,"Male","Zone 1","EV ratio 9-12",14,"BM1","1"
27,"Male","Zone 4","EV ratio 20-24",10,"BM2","1"
53,"Male","Zone 2","EV ratio 16-19",1,"BM7","1"
24,"Female","Zone 1","EV ratio 9-12",0,"BM2","1"
32,"Female","Zone 1","EV ratio 9-12",3,"BM1","1"
44,"Male","Zone 1","EV ratio 9-12",5,"BM7","1"
54,"Male","Zone 2","EV ratio 13-15",1,"BM7","1"
42,"Male","Zone 4","EV ratio 16-19",16,"BM7","1"
28,"Male","Zone 1","EV ratio 9-12",5,"BM7","1"
29,"Male","Zone 3","EV ratio 20-24",1,"BM7","1"
30,"Male","Zone 5","EV ratio 16-19",10,"BM5","1"
46,"Male","Zone 1","EV ratio 13-15",8,"BM3","1"
25,"Female","Zone 4","EV ratio 9-12",14,"BM2","1"
18,"Male","Zone 4","EV ratio <5",7,"BM2","1"
54,"Male","Zone 2","EV ratio 9-12",2,"BM7","1"
55,"Male","Zone 4","EV ratio 16-19",13,"BM4","1"
48,"Male","Zone 6","EV ratio 9-12",4,"BM7","1"
48,"Male","Zone 2","EV ratio 16-19",6,"BM7","1"
23,"Male","Zone 1","EV ratio 16-19",7,"BM3","1"
47,"Male","Zone 2","EV ratio 9-12",3,"BM7","1"
34,"Male","Zone 2","EV ratio <5",0,"BM3","1"
34,"Male","Zone 1","EV ratio 9-12",4,"BM1","1"
53,"Male","Zone 4","EV ratio 9-12",3,"BM7","1"
57,"Male","Zone 3","EV ratio 13-15",3,"BM3","1"
31,"Male","Zone 6","EV ratio 20-24",16,"BM7","1"
55,"Male","Zone 4","EV ratio 16-19",3,"BM7","1"
40,"Male","Zone 4","EV ratio <5",5,"BM1","1"
18,"Male","Zone 4","EV ratio 6-8",13,"BM2","1"
33,"Male","Zone 2","EV ratio 9-12",17,"BM4","1"
22,"Male","Zone 2","EV ratio 6-8",6,"BM1","1"
26,"Male","Zone 1","EV ratio 16-19",2,"BM4","1"
20,"Male","Zone 2","EV ratio 9-12",5,"BM1","1"
47,"Male","Zone 4","EV ratio 20-24",7,"BM7","1"
43,"Male","Zone 4","EV ratio 6-8",17,"BM7","1"
23,"Male","Zone 3","EV ratio 16-19",5,"BM5","1"
46,"Male","Zone 3","EV ratio 13-15",18,"BM7","1"
26,"Male","Zone 1","EV ratio 20-24",1,"BM5","1"
54,"Male","Zone 2","EV ratio 16-19",2,"BM7","1"
43,"Male","Zone 1","EV ratio 20-24",9,"BM6","1"
26,"Male","Zone 6","EV ratio 20-24",6,"BM7","1"
26,"Male","Zone 3","EV ratio 13-15",2,"BM4","1"
50,"Male","Zone 1","EV ratio 9-12",3,"BM7","1"
51,"Male","Zone 2","EV ratio 20-24",1,"BM7","1"
21,"Male","Zone 3","EV ratio 6-8",3,"BM2","1"
29,"Male","Zone 4","EV ratio 20-24",4,"BM7","1"
22,"Male","Zone 2","EV ratio 13-15",6,"BM7","1"
22,"Male","Zone 3","EV ratio 9-12",12,"BM3","1"
29,"Male","Zone 1","EV ratio 6-8",0,"BM1","1"
18,"Male","Zone 4","EV ratio <5",12,"BM2","1"
44,"Female","Zone 4","EV ratio 16-19",12,"BM1","1"
28,"Male","Zone 4","EV ratio 13-15",0,"BM6","1"
52,"Male","Zone 1","EV ratio 9-12",1,"BM2","1"
23,"Male","Zone 1","EV ratio 13-15",7,"BM7","1"
33,"Male","Zone 1","EV ratio 16-19",15,"BM5","1"
48,"Female","Zone 2","EV ratio 9-12",5,"BM1","1"
54,"Male","Zone 1","EV ratio 20-24",7,"BM7","1"
29,"Male","Zone 1","EV ratio 16-19",10,"BM7","1"
45,"Male","Zone 3","EV ratio 20-24",1,"BM7","1"
29,"Male","Zone 4","EV ratio 20-24",5,"BM3","1"
33,"Male","Zone 1","EV ratio 20-24",8,"BM7","1"
64,"Male","Zone 4","EV ratio 9-12",24,"BM7","1"
23,"Male","Zone 4","EV ratio 20-24",4,"BM4","1"
24,"Male","Zone 1","EV ratio 13-15",6,"BM4","1"
50,"Male","Zone 4","EV ratio 9-12",20,"BM7","1"
20,"Male","Zone 1","EV ratio 9-12",10,"BM1","1"
26,"Male","Zone 4","EV ratio 13-15",25,"BM5","1"
57,"Female","Zone 2","EV ratio 9-12",9,"BM7","1"
54,"Male","Zone 2","EV ratio 9-12",2,"BM7","1"
51,"Male","Zone 3","EV ratio 16-19",4,"BM7","1"
27,"Male","Zone 2","EV ratio 20-24",13,"BM4","1"
54,"Male","Zone 4","EV ratio 20-24",0,"BM7","1"
44,"Male","Zone 1","EV ratio 9-12",5,"BM7","1"
22,"Male","Zone 1","EV ratio 6-8",14,"BM2","1"
22,"Male","Zone 1","EV ratio 9-12",1,"BM3","1"
60,"Male","Zone 1","EV ratio 16-19",3,"BM6","1"
48,"Male","Zone 4","EV ratio 9-12",2,"BM7","1"
21,"Male","Zone 2","EV ratio 6-8",19,"BM1","1"
39,"Male","Zone 1","EV ratio 9-12",11,"BM7","1"
26,"Male","Zone 1","EV ratio 20-24",9,"BM5","1"
34,"Female","Zone 4","EV ratio 9-12",10,"BM1","1"
26,"Male","Zone 1","EV ratio 16-19",2,"BM4","1"
24,"Male","Zone 2","EV ratio 20-24",7,"BM7","1"
32,"Male","Zone 1","EV ratio 9-12",4,"BM7","1"
45,"Male","Zone 2","EV ratio 20-24",5,"BM7","1"
63,"Male","Zone 4","EV ratio 20-24",7,"BM7","1"
23,"Male","Zone 1","EV ratio 13-15",7,"BM7","1"
24,"Female","Zone 1","EV ratio 9-12",0,"BM2","1"
54,"Male","Zone 2","EV ratio 16-19",2,"BM7","1"
43,"Male","Zone 4","EV ratio 6-8",17,"BM7","1"
25,"Male","Zone 3","EV ratio 16-19",8,"BM2","1"
50,"Male","Zone 1","EV ratio 20-24",11,"BM1","1"
